,class_name,folder_name,frame_index,view,user_id
8858,0,Right_side_window_user_id_47457_NoAudio_5_390_411,541,Right_side_window,user_id_47457
8859,0,Dashboard_user_id_86952_NoAudio_9_17_46,601,Dashboard,user_id_86952
8860,0,Dashboard_user_id_60768_NoAudio_5_255_266,241,Dashboard,user_id_60768
8861,5,Dashboard_user_id_71436_NoAudio_5_318_340,121,Dashboard,user_id_71436
8862,0,Rear_view_user_id_47457_NoAudio_7_304_329,481,Rear_view,user_id_47457
8863,0,Rear_view_user_id_28557_NoAudio_5_410_432,481,Rear_view,user_id_28557
8864,0,Dashboard_user_id_63513_NoAudio_7_388_410,121,Dashboard,user_id_63513
8865,0,Right_side_window_user_id_28557_NoAudio_7_259_274,181,Right_side_window,user_id_28557
8866,0,Dashboard_user_id_47457_NoAudio_7_13_32,361,Dashboard,user_id_47457
8867,0,Dashboard_user_id_60768_NoAudio_7_317_332,181,Dashboard,user_id_60768
8868,10,Right_side_window_user_id_84935_NoAudio_5_164_168,1,Right_side_window,user_id_84935
8869,14,Rear_view_user_id_99882_NoAudio_7_30_41,181,Rear_view,user_id_99882
8870,3,Right_side_window_user_id_84935_NoAudio_7_273_284,241,Right_side_window,user_id_84935
8871,14,Right_side_window_user_id_60768_NoAudio_5_75_93,121,Right_side_window,user_id_60768
8872,0,Rear_view_user_id_71436_NoAudio_7_306_319,1,Rear_view,user_id_71436
8873,11,Right_side_window_user_id_86952_NoAudio_9_455_474,121,Right_side_window,user_id_86952
8874,0,Right_side_window_user_id_57207_NoAudio_3_144_153,61,Right_side_window,user_id_57207
8875,0,Rear_view_user_id_59581_NoAudio_7_25_36,121,Rear_view,user_id_59581
8876,5,Dashboard_user_id_60768_NoAudio_5_7_32,61,Dashboard,user_id_60768
8877,0,Right_side_window_user_id_30932_NoAudio_7_425_450,481,Right_side_window,user_id_30932
8878,0,Right_side_window_user_id_86952_NoAudio_11_321_337,181,Right_side_window,user_id_86952
8879,6,Right_side_window_user_id_83323_NoAudio_3_67_90,241,Right_side_window,user_id_83323
8880,0,Rear_view_user_id_47457_NoAudio_7_254_267,301,Rear_view,user_id_47457
8881,15,Dashboard_user_id_30932_NoAudio_5_323_337,301,Dashboard,user_id_30932
8882,0,Right_side_window_user_id_83756_NoAudio_3_274_301,661,Right_side_window,user_id_83756
8883,0,Right_side_window_user_id_61962_NoAudio_5_307_318,61,Right_side_window,user_id_61962
8884,0,Dashboard_user_id_46856_NoAudio_5_393_403,1,Dashboard,user_id_46856
8885,0,Rear_view_user_id_46856_NoAudio_5_269_296,541,Rear_view,user_id_46856
8886,0,Rear_view_user_id_46856_NoAudio_5_470_482,1,Rear_view,user_id_46856
8887,0,Dashboard_user_id_28557_NoAudio_5_10_32,421,Dashboard,user_id_28557
8888,2,Rear_view_user_id_63513_NoAudio_5_547_554,1,Rear_view,user_id_63513
8889,0,Right_side_window_user_id_46856_NoAudio_5_319_333,121,Right_side_window,user_id_46856
8890,2,Dashboard_user_id_47457_NoAudio_7_425_443,361,Dashboard,user_id_47457
8891,0,Rear_view_user_id_57207_NoAudio_3_117_130,121,Rear_view,user_id_57207
8892,0,Dashboard_user_id_86356_NoAudio_7_204_224,301,Dashboard,user_id_86356
8893,4,Dashboard_user_id_28557_NoAudio_5_189_208,61,Dashboard,user_id_28557
8894,0,Right_side_window_user_id_78052_NoAudio_9_433_456,301,Right_side_window,user_id_78052
8895,0,Right_side_window_user_id_39367_NoAudio_5_212_228,181,Right_side_window,user_id_39367
8896,0,Dashboard_user_id_61962_NoAudio_5_66_79,121,Dashboard,user_id_61962
8897,0,Rear_view_user_id_96269_NoAudio_5_119_152,301,Rear_view,user_id_96269
8898,0,Right_side_window_user_id_31903_NoAudio_7_149_158,61,Right_side_window,user_id_31903
8899,0,Right_side_window_user_id_28557_NoAudio_7_285_303,181,Right_side_window,user_id_28557
8900,0,Dashboard_user_id_63513_NoAudio_5_267_287,121,Dashboard,user_id_63513
8901,13,Right_side_window_user_id_78052_NoAudio_9_49_54,61,Right_side_window,user_id_78052
8902,14,Rear_view_user_id_31903_NoAudio_7_108_126,181,Rear_view,user_id_31903
8903,0,Right_side_window_user_id_31903_NoAudio_5_294_306,1,Right_side_window,user_id_31903
8904,5,Dashboard_user_id_99882_NoAudio_5_485_500,361,Dashboard,user_id_99882
8905,0,Right_side_window_user_id_84935_NoAudio_7_51_75,421,Right_side_window,user_id_84935
8906,0,Rear_view_user_id_86952_NoAudio_9_76_110,121,Rear_view,user_id_86952
8907,0,Rear_view_user_id_57207_NoAudio_1_361_383,541,Rear_view,user_id_57207
8908,0,Rear_view_user_id_30932_NoAudio_5_142_158,301,Rear_view,user_id_30932
8909,8,Rear_view_user_id_31903_NoAudio_5_46_68,361,Rear_view,user_id_31903
8910,0,Rear_view_user_id_63513_NoAudio_7_243_261,121,Rear_view,user_id_63513
8911,0,Right_side_window_user_id_31903_NoAudio_7_220_241,1,Right_side_window,user_id_31903
8912,0,Rear_view_user_id_71436_NoAudio_7_14_33,301,Rear_view,user_id_71436
8913,0,Right_side_window_user_id_59581_NoAudio_5_58_80,301,Right_side_window,user_id_59581
8914,0,Dashboard_user_id_60768_NoAudio_5_169_181,241,Dashboard,user_id_60768
8915,0,Right_side_window_user_id_30932_NoAudio_7_300_321,61,Right_side_window,user_id_30932
8916,0,Right_side_window_user_id_47457_NoAudio_7_254_267,241,Right_side_window,user_id_47457
8917,0,Right_side_window_user_id_99882_NoAudio_7_218_230,241,Right_side_window,user_id_99882
8918,0,Rear_view_user_id_96269_NoAudio_5_190_200,181,Rear_view,user_id_96269
8919,0,Rear_view_user_id_63513_NoAudio_7_419_450,841,Rear_view,user_id_63513
8920,6,Rear_view_user_id_47457_NoAudio_7_237_253,181,Rear_view,user_id_47457
8921,5,Dashboard_user_id_39367_NoAudio_7_251_266,1,Dashboard,user_id_39367
8922,15,Dashboard_user_id_59581_NoAudio_7_37_58,481,Dashboard,user_id_59581
8923,0,Right_side_window_user_id_83323_NoAudio_5_250_264,61,Right_side_window,user_id_83323
8924,0,Dashboard_user_id_59581_NoAudio_7_431_445,1,Dashboard,user_id_59581
8925,0,Dashboard_user_id_86952_NoAudio_9_165_177,121,Dashboard,user_id_86952
8926,0,Right_side_window_user_id_47457_NoAudio_5_473_487,121,Right_side_window,user_id_47457
8927,11,Right_side_window_user_id_83323_NoAudio_3_113_134,61,Right_side_window,user_id_83323
8928,8,Rear_view_user_id_83323_NoAudio_5_452_471,361,Rear_view,user_id_83323
8929,0,Rear_view_user_id_86356_NoAudio_5_395_419,361,Rear_view,user_id_86356
8930,14,Rear_view_user_id_86952_NoAudio_11_286_306,301,Rear_view,user_id_86952
8931,0,Dashboard_user_id_83323_NoAudio_3_250_265,361,Dashboard,user_id_83323
8932,0,Rear_view_user_id_78052_NoAudio_9_328_349,541,Rear_view,user_id_78052
8933,0,Rear_view_user_id_86952_NoAudio_11_15_45,421,Rear_view,user_id_86952
8934,5,Rear_view_user_id_86952_NoAudio_11_252_274,241,Rear_view,user_id_86952
8935,0,Dashboard_user_id_30932_NoAudio_5_58_73,241,Dashboard,user_id_30932
8936,0,Rear_view_user_id_30932_NoAudio_7_362_413,601,Rear_view,user_id_30932
8937,13,Rear_view_user_id_31903_NoAudio_7_405_425,61,Rear_view,user_id_31903
8938,0,Rear_view_user_id_39367_NoAudio_5_460_481,541,Rear_view,user_id_39367
8939,15,Rear_view_user_id_60768_NoAudio_5_267_292,601,Rear_view,user_id_60768
8940,12,Rear_view_user_id_83756_NoAudio_7_444_470,121,Rear_view,user_id_83756
8941,0,Dashboard_user_id_61962_NoAudio_5_403_420,121,Dashboard,user_id_61962
8942,11,Dashboard_user_id_86952_NoAudio_11_456_475,1,Dashboard,user_id_86952
8943,11,Rear_view_user_id_99882_NoAudio_7_199_217,361,Rear_view,user_id_99882
8944,5,Dashboard_user_id_63513_NoAudio_7_380_387,61,Dashboard,user_id_63513
8945,11,Rear_view_user_id_46856_NoAudio_5_376_392,1,Rear_view,user_id_46856
8946,0,Rear_view_user_id_96269_NoAudio_7_485_498,1,Rear_view,user_id_96269
8947,0,Rear_view_user_id_61962_NoAudio_7_434_449,361,Rear_view,user_id_61962
8948,0,Right_side_window_user_id_60768_NoAudio_5_94_108,301,Right_side_window,user_id_60768
8949,4,Rear_view_user_id_83323_NoAudio_5_265_281,61,Rear_view,user_id_83323
8950,0,Rear_view_user_id_86952_NoAudio_9_127_157,61,Rear_view,user_id_86952
8951,0,Rear_view_user_id_84935_NoAudio_5_432_453,361,Rear_view,user_id_84935
8952,0,Right_side_window_user_id_30932_NoAudio_7_362_413,1201,Right_side_window,user_id_30932
8953,2,Rear_view_user_id_59581_NoAudio_7_110_123,241,Rear_view,user_id_59581
8954,4,Dashboard_user_id_31903_NoAudio_7_177_194,1,Dashboard,user_id_31903
8955,0,Right_side_window_user_id_84935_NoAudio_5_152_163,1,Right_side_window,user_id_84935
8956,3,Right_side_window_user_id_83323_NoAudio_5_235_249,121,Right_side_window,user_id_83323
8957,0,Right_side_window_user_id_59581_NoAudio_7_124_135,241,Right_side_window,user_id_59581
8958,0,Right_side_window_user_id_96269_NoAudio_5_423_435,121,Right_side_window,user_id_96269
8959,0,Dashboard_user_id_57207_NoAudio_1_98_116,181,Dashboard,user_id_57207
8960,13,Rear_view_user_id_39367_NoAudio_7_35_51,241,Rear_view,user_id_39367
8961,11,Right_side_window_user_id_61962_NoAudio_7_212_230,1,Right_side_window,user_id_61962
8962,0,Right_side_window_user_id_86952_NoAudio_11_429_455,421,Right_side_window,user_id_86952
8963,12,Right_side_window_user_id_86952_NoAudio_11_493_514,361,Right_side_window,user_id_86952
8964,9,Dashboard_user_id_61962_NoAudio_5_278_286,1,Dashboard,user_id_61962
8965,0,Dashboard_user_id_86952_NoAudio_9_127_157,181,Dashboard,user_id_86952
8966,0,Right_side_window_user_id_86356_NoAudio_5_238_253,361,Right_side_window,user_id_86356
8967,10,Right_side_window_user_id_61962_NoAudio_5_299_306,61,Right_side_window,user_id_61962
8968,0,Dashboard_user_id_31903_NoAudio_5_32_45,61,Dashboard,user_id_31903
8969,0,Right_side_window_user_id_30932_NoAudio_7_13_37,481,Right_side_window,user_id_30932
8970,0,Right_side_window_user_id_28557_NoAudio_7_42_64,361,Right_side_window,user_id_28557
8971,0,Rear_view_user_id_86356_NoAudio_7_175_189,301,Rear_view,user_id_86356
8972,15,Rear_view_user_id_63513_NoAudio_5_66_86,1,Rear_view,user_id_63513
8973,0,Right_side_window_user_id_47457_NoAudio_7_81_104,541,Right_side_window,user_id_47457
8974,9,Rear_view_user_id_60768_NoAudio_5_513_522,1,Rear_view,user_id_60768
8975,0,Rear_view_user_id_30932_NoAudio_5_108_134,601,Rear_view,user_id_30932
8976,0,Dashboard_user_id_96269_NoAudio_5_498_509,121,Dashboard,user_id_96269
8977,2,Rear_view_user_id_31903_NoAudio_7_379_394,301,Rear_view,user_id_31903
8978,0,Dashboard_user_id_59581_NoAudio_5_58_80,121,Dashboard,user_id_59581
8979,0,Rear_view_user_id_59581_NoAudio_7_431_445,181,Rear_view,user_id_59581
8980,0,Dashboard_user_id_28557_NoAudio_5_448_466,1,Dashboard,user_id_28557
8981,0,Dashboard_user_id_71436_NoAudio_7_229_254,661,Dashboard,user_id_71436
8982,12,Right_side_window_user_id_47457_NoAudio_5_330_349,481,Right_side_window,user_id_47457
8983,0,Dashboard_user_id_60768_NoAudio_5_501_512,1,Dashboard,user_id_60768
8984,0,Rear_view_user_id_46856_NoAudio_5_83_114,841,Rear_view,user_id_46856
8985,15,Dashboard_user_id_60768_NoAudio_5_267_292,61,Dashboard,user_id_60768
8986,4,Rear_view_user_id_28557_NoAudio_5_189_208,181,Rear_view,user_id_28557
8987,15,Rear_view_user_id_30932_NoAudio_7_322_337,121,Rear_view,user_id_30932
8988,0,Rear_view_user_id_96269_NoAudio_7_33_69,1,Rear_view,user_id_96269
8989,6,Right_side_window_user_id_83756_NoAudio_7_9_30,481,Right_side_window,user_id_83756
8990,0,Right_side_window_user_id_39367_NoAudio_7_267_282,1,Right_side_window,user_id_39367
8991,5,Right_side_window_user_id_84935_NoAudio_7_476_489,301,Right_side_window,user_id_84935
8992,3,Dashboard_user_id_78052_NoAudio_9_281_296,241,Dashboard,user_id_78052
8993,0,Right_side_window_user_id_61962_NoAudio_5_403_420,241,Right_side_window,user_id_61962
8994,0,Rear_view_user_id_60768_NoAudio_5_193_205,121,Rear_view,user_id_60768
8995,2,Dashboard_user_id_28557_NoAudio_5_328_343,61,Dashboard,user_id_28557
8996,0,Dashboard_user_id_83756_NoAudio_7_191_203,121,Dashboard,user_id_83756
8997,0,Rear_view_user_id_28557_NoAudio_7_42_64,241,Rear_view,user_id_28557
8998,0,Rear_view_user_id_83756_NoAudio_3_469_490,481,Rear_view,user_id_83756
8999,11,Dashboard_user_id_39367_NoAudio_7_193_213,181,Dashboard,user_id_39367
9000,0,Dashboard_user_id_86356_NoAudio_7_394_419,61,Dashboard,user_id_86356
9001,10,Dashboard_user_id_47457_NoAudio_5_9_29,301,Dashboard,user_id_47457
9002,0,Rear_view_user_id_59581_NoAudio_5_8_24,61,Rear_view,user_id_59581
9003,0,Right_side_window_user_id_84935_NoAudio_7_285_308,421,Right_side_window,user_id_84935
9004,0,Dashboard_user_id_78052_NoAudio_9_161_184,1,Dashboard,user_id_78052
9005,12,Right_side_window_user_id_84935_NoAudio_5_329_342,61,Right_side_window,user_id_84935
9006,5,Right_side_window_user_id_57207_NoAudio_1_42_57,361,Right_side_window,user_id_57207
9007,0,Dashboard_user_id_28557_NoAudio_7_228_249,61,Dashboard,user_id_28557
9008,0,Dashboard_user_id_78052_NoAudio_9_479_500,121,Dashboard,user_id_78052
9009,0,Dashboard_user_id_84935_NoAudio_5_245_272,241,Dashboard,user_id_84935
9010,12,Rear_view_user_id_83756_NoAudio_7_444_470,661,Rear_view,user_id_83756
9011,15,Right_side_window_user_id_60768_NoAudio_7_267_292,301,Right_side_window,user_id_60768
9012,0,Rear_view_user_id_86356_NoAudio_5_484_509,61,Rear_view,user_id_86356
9013,8,Rear_view_user_id_57207_NoAudio_3_345_367,121,Rear_view,user_id_57207
9014,0,Dashboard_user_id_84935_NoAudio_5_245_272,541,Dashboard,user_id_84935
9015,7,Rear_view_user_id_96269_NoAudio_5_153_156,1,Rear_view,user_id_96269
9016,0,Rear_view_user_id_46856_NoAudio_7_117_135,241,Rear_view,user_id_46856
9017,5,Right_side_window_user_id_39367_NoAudio_5_250_266,61,Right_side_window,user_id_39367
9018,0,Dashboard_user_id_60768_NoAudio_7_464_474,61,Dashboard,user_id_60768
9019,0,Right_side_window_user_id_30932_NoAudio_5_395_415,301,Right_side_window,user_id_30932
9020,0,Rear_view_user_id_84935_NoAudio_5_152_163,241,Rear_view,user_id_84935
9021,5,Dashboard_user_id_86952_NoAudio_11_252_274,301,Dashboard,user_id_86952
9022,0,Dashboard_user_id_96269_NoAudio_7_299_318,241,Dashboard,user_id_96269
9023,10,Rear_view_user_id_59581_NoAudio_7_163_170,1,Rear_view,user_id_59581
9024,0,Right_side_window_user_id_86356_NoAudio_5_315_332,301,Right_side_window,user_id_86356
9025,0,Dashboard_user_id_31903_NoAudio_7_195_206,61,Dashboard,user_id_31903
9026,6,Right_side_window_user_id_96269_NoAudio_7_158_237,481,Right_side_window,user_id_96269
9027,15,Dashboard_user_id_59581_NoAudio_5_37_57,361,Dashboard,user_id_59581
9028,14,Dashboard_user_id_63513_NoAudio_5_413_422,1,Dashboard,user_id_63513
9029,0,Dashboard_user_id_30932_NoAudio_7_91_104,61,Dashboard,user_id_30932
9030,0,Right_side_window_user_id_30932_NoAudio_7_162_200,541,Right_side_window,user_id_30932
9031,3,Right_side_window_user_id_31903_NoAudio_5_343_367,361,Right_side_window,user_id_31903
9032,0,Rear_view_user_id_96269_NoAudio_5_157_172,61,Rear_view,user_id_96269
9033,2,Dashboard_user_id_57207_NoAudio_3_154_172,361,Dashboard,user_id_57207
9034,0,Rear_view_user_id_78052_NoAudio_9_479_500,1,Rear_view,user_id_78052
9035,0,Right_side_window_user_id_59581_NoAudio_7_195_216,301,Right_side_window,user_id_59581
9036,0,Dashboard_user_id_59581_NoAudio_7_431_445,61,Dashboard,user_id_59581
9037,2,Right_side_window_user_id_96269_NoAudio_7_70_87,1,Right_side_window,user_id_96269
9038,0,Right_side_window_user_id_86952_NoAudio_9_361_389,661,Right_side_window,user_id_86952
9039,0,Dashboard_user_id_96269_NoAudio_5_384_398,301,Dashboard,user_id_96269
9040,15,Rear_view_user_id_60768_NoAudio_5_267_292,301,Rear_view,user_id_60768
9041,11,Right_side_window_user_id_57207_NoAudio_1_273_297,181,Right_side_window,user_id_57207
9042,0,Dashboard_user_id_31903_NoAudio_5_332_342,61,Dashboard,user_id_31903
9043,0,Right_side_window_user_id_63513_NoAudio_7_194_234,721,Right_side_window,user_id_63513
9044,10,Right_side_window_user_id_96269_NoAudio_7_48_109,361,Right_side_window,user_id_96269
9045,0,Right_side_window_user_id_61962_NoAudio_5_66_79,301,Right_side_window,user_id_61962
9046,13,Dashboard_user_id_83323_NoAudio_5_200_216,181,Dashboard,user_id_83323
9047,0,Rear_view_user_id_83323_NoAudio_3_20_33,61,Rear_view,user_id_83323
9048,3,Right_side_window_user_id_83756_NoAudio_3_233_254,181,Right_side_window,user_id_83756
9049,14,Dashboard_user_id_61962_NoAudio_5_8_30,241,Dashboard,user_id_61962
9050,0,Dashboard_user_id_46856_NoAudio_5_231_254,241,Dashboard,user_id_46856
9051,0,Rear_view_user_id_30932_NoAudio_7_108_136,1,Rear_view,user_id_30932
9052,0,Rear_view_user_id_96269_NoAudio_7_372_387,121,Rear_view,user_id_96269
9053,0,Dashboard_user_id_78052_NoAudio_9_297_316,1,Dashboard,user_id_78052
9054,3,Dashboard_user_id_84935_NoAudio_5_273_284,121,Dashboard,user_id_84935
9055,13,Rear_view_user_id_28557_NoAudio_7_118_124,61,Rear_view,user_id_28557
9056,14,Rear_view_user_id_83756_NoAudio_7_136_152,1,Rear_view,user_id_83756
9057,0,Dashboard_user_id_63513_NoAudio_5_423_451,121,Dashboard,user_id_63513
9058,14,Right_side_window_user_id_96269_NoAudio_7_7_32,181,Right_side_window,user_id_96269
9059,15,Right_side_window_user_id_31903_NoAudio_7_307_330,1,Right_side_window,user_id_31903
9060,0,Right_side_window_user_id_86952_NoAudio_9_217_230,301,Right_side_window,user_id_86952
9061,0,Dashboard_user_id_30932_NoAudio_5_220_240,361,Dashboard,user_id_30932
9062,0,Dashboard_user_id_83323_NoAudio_5_346_358,1,Dashboard,user_id_83323
9063,0,Dashboard_user_id_84935_NoAudio_5_245_272,181,Dashboard,user_id_84935
9064,0,Dashboard_user_id_86952_NoAudio_9_361_389,61,Dashboard,user_id_86952
9065,8,Rear_view_user_id_60768_NoAudio_7_360_384,421,Rear_view,user_id_60768
9066,13,Rear_view_user_id_71436_NoAudio_5_255_270,1,Rear_view,user_id_71436
9067,5,Right_side_window_user_id_83323_NoAudio_5_293_309,61,Right_side_window,user_id_83323
9068,2,Rear_view_user_id_39367_NoAudio_7_476_495,301,Rear_view,user_id_39367
9069,0,Dashboard_user_id_84935_NoAudio_7_344_359,121,Dashboard,user_id_84935
9070,0,Rear_view_user_id_86356_NoAudio_5_52_82,781,Rear_view,user_id_86356
9071,0,Right_side_window_user_id_61962_NoAudio_7_434_449,361,Right_side_window,user_id_61962
9072,0,Right_side_window_user_id_78052_NoAudio_9_161_184,481,Right_side_window,user_id_78052
9073,0,Dashboard_user_id_84935_NoAudio_7_344_359,361,Dashboard,user_id_84935
9074,0,Rear_view_user_id_28557_NoAudio_5_288_304,241,Rear_view,user_id_28557
9075,0,Rear_view_user_id_78052_NoAudio_11_92_114,421,Rear_view,user_id_78052
9076,0,Dashboard_user_id_59581_NoAudio_7_225_239,241,Dashboard,user_id_59581
9077,0,Rear_view_user_id_83756_NoAudio_3_469_490,361,Rear_view,user_id_83756
9078,0,Dashboard_user_id_60768_NoAudio_7_95_108,121,Dashboard,user_id_60768
9079,0,Rear_view_user_id_30932_NoAudio_5_296_322,301,Rear_view,user_id_30932
9080,0,Dashboard_user_id_84935_NoAudio_5_396_424,661,Dashboard,user_id_84935
9081,0,Rear_view_user_id_78052_NoAudio_9_161_184,241,Rear_view,user_id_78052
9082,0,Right_side_window_user_id_86356_NoAudio_5_438_451,241,Right_side_window,user_id_86356
9083,12,Rear_view_user_id_59581_NoAudio_7_446_463,121,Rear_view,user_id_59581
9084,0,Dashboard_user_id_57207_NoAudio_1_431_443,1,Dashboard,user_id_57207
9085,12,Dashboard_user_id_31903_NoAudio_5_241_263,181,Dashboard,user_id_31903
9086,0,Rear_view_user_id_47457_NoAudio_7_374_390,241,Rear_view,user_id_47457
9087,12,Rear_view_user_id_31903_NoAudio_5_9_31,181,Rear_view,user_id_31903
9088,11,Dashboard_user_id_39367_NoAudio_7_193_213,121,Dashboard,user_id_39367
9089,15,Dashboard_user_id_71436_NoAudio_5_385_405,421,Dashboard,user_id_71436
9090,0,Dashboard_user_id_30932_NoAudio_7_91_104,181,Dashboard,user_id_30932
9091,0,Right_side_window_user_id_39367_NoAudio_5_90_105,181,Right_side_window,user_id_39367
9092,7,Rear_view_user_id_59581_NoAudio_7_217_224,1,Rear_view,user_id_59581
9093,0,Dashboard_user_id_61962_NoAudio_5_104_116,61,Dashboard,user_id_61962
9094,8,Rear_view_user_id_96269_NoAudio_5_399_422,1,Rear_view,user_id_96269
9095,5,Right_side_window_user_id_86952_NoAudio_9_252_273,541,Right_side_window,user_id_86952
9096,0,Right_side_window_user_id_39367_NoAudio_5_169_192,481,Right_side_window,user_id_39367
9097,0,Right_side_window_user_id_57207_NoAudio_3_144_153,121,Right_side_window,user_id_57207
9098,0,Right_side_window_user_id_61962_NoAudio_5_192_211,361,Right_side_window,user_id_61962
9099,0,Rear_view_user_id_78052_NoAudio_11_301_316,241,Rear_view,user_id_78052
9100,0,Dashboard_user_id_99882_NoAudio_7_237_253,181,Dashboard,user_id_99882
9101,2,Rear_view_user_id_96269_NoAudio_7_70_87,61,Rear_view,user_id_96269
9102,0,Dashboard_user_id_57207_NoAudio_3_194_206,1,Dashboard,user_id_57207
9103,0,Right_side_window_user_id_99882_NoAudio_7_65_83,1,Right_side_window,user_id_99882
9104,8,Rear_view_user_id_39367_NoAudio_5_67_89,241,Rear_view,user_id_39367
9105,3,Dashboard_user_id_83323_NoAudio_5_235_249,1,Dashboard,user_id_83323
9106,12,Right_side_window_user_id_99882_NoAudio_7_254_266,1,Right_side_window,user_id_99882
9107,1,Right_side_window_user_id_61962_NoAudio_5_450_453,1,Right_side_window,user_id_61962
9108,0,Right_side_window_user_id_83756_NoAudio_3_274_301,421,Right_side_window,user_id_83756
9109,5,Rear_view_user_id_78052_NoAudio_9_385_399,241,Rear_view,user_id_78052
9110,0,Rear_view_user_id_78052_NoAudio_11_433_457,301,Rear_view,user_id_78052
9111,0,Rear_view_user_id_60768_NoAudio_5_217_231,61,Rear_view,user_id_60768
9112,14,Dashboard_user_id_71436_NoAudio_7_468_484,241,Dashboard,user_id_71436
9113,0,Dashboard_user_id_96269_NoAudio_7_145_186,1081,Dashboard,user_id_96269
9114,0,Dashboard_user_id_57207_NoAudio_1_219_233,241,Dashboard,user_id_57207
9115,0,Dashboard_user_id_99882_NoAudio_5_396_420,601,Dashboard,user_id_99882
9116,0,Right_side_window_user_id_28557_NoAudio_7_42_64,181,Right_side_window,user_id_28557
9117,5,Rear_view_user_id_28557_NoAudio_7_275_284,181,Rear_view,user_id_28557
9118,9,Right_side_window_user_id_96269_NoAudio_7_295_298,1,Right_side_window,user_id_96269
9119,3,Right_side_window_user_id_47457_NoAudio_5_202_224,481,Right_side_window,user_id_47457
9120,3,Dashboard_user_id_46856_NoAudio_5_136_155,481,Dashboard,user_id_46856
9121,15,Right_side_window_user_id_39367_NoAudio_7_8_22,241,Right_side_window,user_id_39367
9122,0,Dashboard_user_id_61962_NoAudio_5_287_298,181,Dashboard,user_id_61962
9123,3,Dashboard_user_id_46856_NoAudio_7_136_154,421,Dashboard,user_id_46856
9124,0,Dashboard_user_id_84935_NoAudio_5_50_74,181,Dashboard,user_id_84935
9125,0,Dashboard_user_id_96269_NoAudio_7_33_69,421,Dashboard,user_id_96269
9126,12,Rear_view_user_id_31903_NoAudio_5_241_263,481,Rear_view,user_id_31903
9127,12,Dashboard_user_id_83756_NoAudio_3_444_468,181,Dashboard,user_id_83756
9128,0,Right_side_window_user_id_47457_NoAudio_7_109_135,1,Right_side_window,user_id_47457
9129,6,Rear_view_user_id_57207_NoAudio_1_234_248,301,Rear_view,user_id_57207
9130,0,Dashboard_user_id_78052_NoAudio_11_265_285,361,Dashboard,user_id_78052
9131,6,Dashboard_user_id_47457_NoAudio_7_237_253,241,Dashboard,user_id_47457
9132,5,Dashboard_user_id_99882_NoAudio_7_484_498,241,Dashboard,user_id_99882
9133,0,Rear_view_user_id_84935_NoAudio_7_99_112,1,Rear_view,user_id_84935
9134,14,Rear_view_user_id_63513_NoAudio_5_413_422,61,Rear_view,user_id_63513
9135,0,Dashboard_user_id_47457_NoAudio_5_36_65,301,Dashboard,user_id_47457
9136,15,Dashboard_user_id_78052_NoAudio_9_115_136,481,Dashboard,user_id_78052
9137,3,Dashboard_user_id_47457_NoAudio_7_202_220,61,Dashboard,user_id_47457
9138,0,Rear_view_user_id_71436_NoAudio_7_77_91,1,Rear_view,user_id_71436
9139,9,Rear_view_user_id_83756_NoAudio_3_422_432,121,Rear_view,user_id_83756
9140,0,Right_side_window_user_id_71436_NoAudio_7_407_421,241,Right_side_window,user_id_71436
9141,0,Right_side_window_user_id_84935_NoAudio_5_169_196,661,Right_side_window,user_id_84935
9142,0,Right_side_window_user_id_99882_NoAudio_7_369_384,121,Right_side_window,user_id_99882
9143,8,Rear_view_user_id_63513_NoAudio_5_489_496,61,Rear_view,user_id_63513
9144,0,Right_side_window_user_id_84935_NoAudio_5_343_359,301,Right_side_window,user_id_84935
9145,0,Right_side_window_user_id_83323_NoAudio_5_439_451,61,Right_side_window,user_id_83323
9146,0,Right_side_window_user_id_31903_NoAudio_7_294_306,181,Right_side_window,user_id_31903
9147,12,Right_side_window_user_id_47457_NoAudio_5_330_349,181,Right_side_window,user_id_47457
9148,0,Dashboard_user_id_71436_NoAudio_5_77_91,61,Dashboard,user_id_71436
9149,0,Rear_view_user_id_86356_NoAudio_5_52_82,601,Rear_view,user_id_86356
9150,0,Dashboard_user_id_71436_NoAudio_7_14_33,361,Dashboard,user_id_71436
9151,0,Dashboard_user_id_47457_NoAudio_7_81_104,361,Dashboard,user_id_47457
9152,8,Rear_view_user_id_99882_NoAudio_5_317_332,1,Rear_view,user_id_99882
9153,0,Dashboard_user_id_63513_NoAudio_5_308_352,841,Dashboard,user_id_63513
9154,0,Rear_view_user_id_47457_NoAudio_7_391_412,121,Rear_view,user_id_47457
9155,0,Dashboard_user_id_28557_NoAudio_5_66_84,421,Dashboard,user_id_28557
9156,0,Dashboard_user_id_86952_NoAudio_9_361_389,541,Dashboard,user_id_86952
9157,0,Right_side_window_user_id_28557_NoAudio_5_166_188,481,Right_side_window,user_id_28557
9158,14,Right_side_window_user_id_57207_NoAudio_3_443_467,181,Right_side_window,user_id_57207
9159,8,Right_side_window_user_id_96269_NoAudio_5_399_422,1,Right_side_window,user_id_96269
9160,0,Rear_view_user_id_99882_NoAudio_7_301_314,301,Rear_view,user_id_99882
9161,0,Right_side_window_user_id_31903_NoAudio_5_168_182,241,Right_side_window,user_id_31903
9162,14,Dashboard_user_id_30932_NoAudio_5_381_394,1,Dashboard,user_id_30932
9163,0,Dashboard_user_id_63513_NoAudio_7_174_187,121,Dashboard,user_id_63513
